web-scraper-order,web-scraper-start-url,Links,Links-href,Adress,Pages,Datum,Slutpris,Utgångspris,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Byggår,Avgift/mån,Driftskostnad/år
"1693173468-1091","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.34608%2C18.0524673&amp;size=640x350&amp;zoom=14&amp;signature=B5TLvUZoHDys-nrO1cF1WNsdBZg=""/>Såld 2022-10-21Frejgatan 51LägenhetVasastan, Stockholms kommun<img alt=""Alicia Edelman Fastighetsmäkleri"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png""/>46 m²2 rum2 125 kr/månBalkongHissSlutpris 4 900 000 kr-2 %106 522 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-frejgatan-51-6793967735476626855","Slutpris
  Frejgatan 51","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=29","21 oktober 2022","4 900 000 kr","4 995 000 kr","Lägenhet","Bostadsrätt","2 rum","46 m²","Ja","1 av 5, hiss finns","1926","2 125 kr/mån","5 460 kr/år"
"1693173476-1092","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.348766624544325%2C18.04706307405853&amp;size=640x350&amp;zoom=14&amp;signature=9UVjE5YW42E9QLVp-sGjUfO251E=""/>Såld 2022-10-22<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/72/52/725286d10d665be85884a73e349b5c50.jpg""/>AnnaHoffmanYnglingagatan 15, 1trLägenhetVasastan, Stockholms kommun<img alt=""BlumenthalHoffman Fastighetsmäkleri"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/04/fe/04feb3f57be21cdd627ab164618fd23f.jpg""/>32 m²1 rum1 493 kr/månHissSlutpris 2 870 000 kr+8 %89 688 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-ynglingagatan-15,-1tr-5278034396138970187","Slutpris
  Ynglingagatan 15, 1tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=29","22 oktober 2022","2 870 000 kr","2 650 000 kr","Lägenhet","Bostadsrätt","1 rum","32 m²","","1, hiss finns","1906","1 493 kr/mån","6 700 kr/år"
"1693173484-1093","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3496132%2C18.05818&amp;size=640x350&amp;zoom=14&amp;signature=AAAAhrstzRsBIL5xL5yipXJ6PVU=""/>Såld 2022-10-23Ingemarsgatan 2, 3 trLägenhetVasastan Sibirien, Stockholms kommun<img alt=""HusmanHagberg Vasastan"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2_2x/b6/56/b656d8b9f26d099a415a7546b5d620a2.png""/>63 m²3 rum2 784 kr/månBalkongHissSlutpris 5 900 000 kr-3 %93 651 kr/m²","https://www.hemnet.se/salda/lagenhet-3rum-vasastan-sibirien-stockholms-kommun-ingemarsgatan-2,-3-tr-3783012850564786046","Slutpris
  Ingemarsgatan 2, 3 tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=29","23 oktober 2022","5 900 000 kr","6 095 000 kr","Lägenhet","Bostadsrätt","3 rum","63 m²","Ja","3 av 7, hiss finns","1969","2 784 kr/mån",""
"1693173492-1094","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.34732034948036%2C18.060076965471687&amp;size=640x350&amp;zoom=14&amp;signature=iHI6wa7-bpMB8rdn0gIJEUaOOnM=""/>Såld 2022-10-24<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/36/3e/363e3eea0bad33a21383f31589994c1c.png""/>ErikFriskBirger Jarlsgatan 99 CLägenhetVasastan, Stockholms kommun<img alt=""SJÖMAN\FRISK"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/99/2f/992f7e0d32a89358704ddc282bd0c468.png""/>73 m²3 rum1 654 kr/månBalkongSlutpris 7 200 000 kr-10 %98 630 kr/m²","https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-birger-jarlsgatan-99-c-4265113660703545221","Slutpris
  Birger Jarlsgatan 99 C","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=29","24 oktober 2022","7 200 000 kr","8 000 000 kr","Lägenhet","Bostadsrätt","3 rum","73 m²","Ja","1 av 4","1913","1 654 kr/mån","8 700 kr/år"
"1693173500-1095","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.34026513760399%2C18.03592205721929&amp;size=640x350&amp;zoom=14&amp;signature=yUsBjQ2Hs_8qWZF0tqyKuCePib0=""/>Såld 2022-10-24<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/f0/cf/f0cf86d3a4dd8dc45d6684edc06ab6fd.jpg""/>CarolineHanellBirkagatan 16CLägenhetBirkastaden/Vasastaden, Stockholms kommun<img alt=""SJÖMAN\FRISK"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/99/2f/992f7e0d32a89358704ddc282bd0c468.png""/>46 m²2 rum2 264 kr/månBalkongHissSlutpris 4 600 000 kr+7 %100 000 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-birkastaden-vasastaden-stockholms-kommun-birkagatan-16c-4521957631418185918","Slutpris
  Birkagatan 16C","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=29","24 oktober 2022","4 600 000 kr","4 300 000 kr","Lägenhet","Bostadsrätt","2 rum","46 m²","Ja","4 av 4, hiss finns","1969","2 264 kr/mån","8 300 kr/år"
"1693173509-1096","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3376656%2C18.0395241&amp;size=640x350&amp;zoom=14&amp;signature=CXLmqWh7eR_DZOA0HOQn44fZNVM=""/>Såld 2022-10-24Lokstallsgatan 6LägenhetVasastan, Stockholms kommun<img alt=""Alicia Edelman Fastighetsmäkleri"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png""/>71 m²3 rum2 720 kr/månBalkongHissSlutpris 7 900 000 kr+1 %111 268 kr/m²","https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-lokstallsgatan-6-4980107239416971560","Slutpris
  Lokstallsgatan 6","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=29","24 oktober 2022","7 900 000 kr","7 795 000 kr","Lägenhet","Bostadsrätt","3 rum","71 m²","Ja","3 av 5, hiss finns","1928","2 720 kr/mån","12 370 kr/år"
"1693173517-1097","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.34878%2C18.0578289&amp;size=640x350&amp;zoom=14&amp;signature=GA5lQS3qIbo_e4nNrpdfZKIbrFs=""/>Såld 2022-10-24<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/9b/bf/9bbf163cfd285dde25f02bfef417bc24.png""/>EmiliaAspelinRoslagsgatan 42ALägenhetVasastan, Stockholms kommun<img alt=""Unik Fastighetsförmedling AB"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/1f/dc/1fdc077a6f97e73bc7caf13f303e65aa.jpg""/>58 m²3 rum2 993 kr/månBalkongHissSlutpris 5 700 000 kr-8 %98 276 kr/m²","https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-roslagsgatan-42a-7207612357849815864","Slutpris
  Roslagsgatan 42A","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=29","24 oktober 2022","5 700 000 kr","6 195 000 kr","Lägenhet","Bostadsrätt","3 rum","58 m²","Ja","3, hiss finns","1885","2 993 kr/mån",""
"1693173525-1098","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3489647%2C18.0576553&amp;size=640x350&amp;zoom=14&amp;signature=DTvrXGJTabQy0gJYieynIUHBoPg=""/>Såld 2022-10-24<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/39/8b/398bc67d4ebe4673d2f93a34023f06b5.jpg""/>TinaEngströmRoslagsgatan 42B, ACCEPTERAT PRIS!LägenhetVasastan - Sibirien, Stockholms kommun<img alt=""Bjurfors Vasastan"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/a7/97/a797d617963cb956b85e8a6bb4fb6079.png""/>78 m²3 rum4 245 kr/månBalkongHissSlutpris 8 900 000 kr-6 %114 103 kr/m²","https://www.hemnet.se/salda/lagenhet-3rum-vasastan-sibirien-stockholms-kommun-roslagsgatan-42b,-accepterat-pris-8607813618963754743","Slutpris
  Roslagsgatan 42B, ACCEPTERAT PRIS!","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=29","24 oktober 2022","8 900 000 kr","9 450 000 kr","Lägenhet","Bostadsrätt","3 rum","78 m²","Ja","2 av 5, hiss finns","1885","4 245 kr/mån","5 700 kr/år"
"1693173533-1099","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3468666%2C18.0347576&amp;size=640x350&amp;zoom=14&amp;signature=BRClY-vTb2JUK4SFoL27ZoEJv7w=""/>Såld 2022-10-25Sonja Kovalevskys Gata 3LägenhetHagastaden, Stockholms kommun<img alt=""Erik Olsson Fastighetsförmedling"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/6f/47/6f472408571111fc3d41d0dff42955b9.png""/>35 m²2 rum1 750 kr/månBalkongHissSlutpris 3 600 000 kr+3 %102 857 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-hagastaden-stockholms-kommun-sonja-kovalevskys-gata-3-60228007965583740","Slutpris
  Sonja Kovalevskys Gata 3","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=29","25 oktober 2022","3 600 000 kr","3 495 000 kr","Lägenhet","Bostadsrätt","2 rum","35 m²","Ja","3 av 11, hiss finns","2017","1 750 kr/mån","5 880 kr/år"
"1693173542-1100","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.343956%2C18.0456123&amp;size=640x350&amp;zoom=14&amp;signature=saoXPYBjr3viHxhYSTx6b0kwLJA=""/>Såld 2022-10-25<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/b2/dd/b2dd24d6b241ac85e9693bcd67605db1.jpg""/>PonehMotaiVästmannagatan 70LägenhetVasastan - Odenplan, Stockholms kommun<img alt=""Innerstadsspecialisten Stockholm AB"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/c9/5d/c95d4747f3ed25d9c044a37d6d974aa4.png""/>43 m²2 rum1 606 kr/månHissSlutpris 4 725 000 kr+1 %109 884 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-odenplan-stockholms-kommun-vastmannagatan-70-2245762961177821838","Slutpris
  Västmannagatan 70","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=29","25 oktober 2022","4 725 000 kr","4 695 000 kr","Lägenhet","Bostadsrätt","2 rum","43 m²","Nej","1 av 5, hiss finns","1894","1 606 kr/mån","4 200 kr/år"
